Docno	QueryNum
clueweb09-en0005-68-13647	17
clueweb09-en0007-86-05879	17
clueweb09-en0009-04-35633	17
clueweb09-en0011-72-05227	17
clueweb09-en0007-86-05876	17
clueweb09-en0007-86-05881	17
clueweb09-en0007-86-05913	17
clueweb09-en0007-86-05875	17
clueweb09-en0011-41-21655	17
clueweb09-en0007-86-05897	17
clueweb09-en0007-86-05883	17
clueweb09-en0002-28-30452	17
clueweb09-en0009-45-24474	17
clueweb09-en0007-86-05919	17
clueweb09-en0011-72-05134	17
clueweb09-en0008-50-26817	17
clueweb09-en0003-41-30374	17
clueweb09-en0007-86-05929	17
clueweb09-en0006-00-21732	17
clueweb09-en0000-25-18377	17
clueweb09-en0010-62-01388	17
clueweb09-en0006-74-27801	17
clueweb09-en0000-25-18376	17
clueweb09-en0011-56-11601	17
clueweb09-en0005-66-22667	17
clueweb09-en0007-86-05930	17
clueweb09-en0004-90-24887	17
clueweb09-en0009-04-35696	17
clueweb09-en0011-72-05151	17
clueweb09-en0010-33-12406	17
clueweb09-en0011-72-05138	17
clueweb09-en0007-86-05911	17
clueweb09-en0009-45-24440	17
clueweb09-en0007-86-05880	17
clueweb09-en0011-11-32343	17
clueweb09-en0007-86-05898	17
clueweb09-en0007-86-05896	17
clueweb09-en0005-02-22947	18
clueweb09-en0004-74-03083	18
clueweb09-en0002-18-08578	18
clueweb09-en0005-02-23002	18
clueweb09-en0011-78-01508	18
clueweb09-en0005-29-30444	18
clueweb09-en0005-69-34079	18
clueweb09-en0009-56-14350	18
clueweb09-en0008-99-19981	18
clueweb09-en0008-62-20034	18
clueweb09-en0010-77-08144	18
clueweb09-en0010-28-00580	18
clueweb09-en0011-78-00746	18
clueweb09-en0005-02-22951	18
clueweb09-en0008-00-29845	18
clueweb09-en0001-26-26492	18
clueweb09-en0006-02-13178	18
clueweb09-en0006-02-13183	18
clueweb09-en0005-02-22944	18
clueweb09-en0005-02-22943	18
clueweb09-en0005-02-22956	18
clueweb09-en0005-02-22950	18
clueweb09-en0011-90-19989	18
clueweb09-en0009-82-12074	18
clueweb09-en0011-30-02246	18
clueweb09-en0005-29-30510	18
clueweb09-en0009-82-12087	18
clueweb09-en0009-95-35768	18
clueweb09-en0003-57-03453	18
clueweb09-en0009-60-25606	18
clueweb09-en0009-60-25620	18
clueweb09-en0007-90-29038	18
clueweb09-en0005-29-30508	18
clueweb09-en0010-19-38339	18
clueweb09-en0006-02-13194	18
clueweb09-en0000-14-22125	18
clueweb09-en0002-01-34917	18
clueweb09-en0005-46-07266	18
clueweb09-en0005-02-22976	18
clueweb09-en0000-99-27980	18
clueweb09-en0010-48-03436	18
clueweb09-en0004-04-24171	18
clueweb09-en0005-02-22939	18
clueweb09-en0010-84-00521	18
clueweb09-en0002-18-08571	18
clueweb09-en0000-01-12354	18
clueweb09-en0009-60-25639	18
clueweb09-en0009-60-25621	18
clueweb09-en0005-03-18850	18
clueweb09-en0005-03-17730	18
clueweb09-en0001-68-28445	19
clueweb09-en0008-84-06254	19
clueweb09-en0000-12-21222	19
clueweb09-en0001-49-12111	19
clueweb09-en0001-49-12115	19
clueweb09-en0000-21-31538	19
clueweb09-en0001-49-12106	19
clueweb09-en0005-12-16852	19
clueweb09-en0000-21-31331	19
clueweb09-en0004-16-32384	19
clueweb09-en0000-21-31371	19
clueweb09-en0005-12-16853	19
clueweb09-en0001-68-28472	19
clueweb09-en0009-67-07275	19
clueweb09-en0005-12-16851	19
clueweb09-en0004-23-36548	19
clueweb09-en0006-87-00759	19
clueweb09-en0009-12-12541	19
clueweb09-en0005-12-16850	19
clueweb09-en0008-77-19684	19
clueweb09-en0001-68-28447	19
clueweb09-en0000-51-01450	19
clueweb09-en0000-21-31249	19
clueweb09-en0000-19-13357	19
clueweb09-en0002-78-01080	19
clueweb09-en0004-16-32382	19
clueweb09-en0000-69-12388	19
clueweb09-en0004-28-30288	19
clueweb09-en0010-64-38664	19
clueweb09-en0001-68-28432	19
clueweb09-en0010-94-24388	19
clueweb09-en0008-26-26982	19
clueweb09-en0011-68-37206	19
clueweb09-en0001-30-21206	19
clueweb09-en0001-18-34700	19
clueweb09-en0002-55-24579	19
clueweb09-en0011-68-36852	19
clueweb09-en0009-35-33142	19
clueweb09-en0001-68-28439	19
clueweb09-en0001-68-28467	19
clueweb09-en0000-21-31117	19
clueweb09-en0000-21-31282	19
clueweb09-en0000-21-31438	19
clueweb09-en0000-21-31550	19
clueweb09-en0001-68-28444	19
clueweb09-en0004-16-32359	19
clueweb09-en0006-45-11168	19
clueweb09-en0006-45-11167	19
clueweb09-en0005-27-19237	19
clueweb09-en0000-05-15951	19
clueweb09-enwp03-13-21892	20
clueweb09-enwp03-39-22649	20
clueweb09-enwp03-01-21900	20
clueweb09-enwp03-31-02528	20
clueweb09-enwp03-28-00895	20
clueweb09-en0004-24-12917	20
clueweb09-en0005-04-17116	20
clueweb09-enwp03-33-11164	20
clueweb09-en0006-27-24217	20
clueweb09-en0002-02-18186	20
clueweb09-en0011-72-17241	20
clueweb09-en0011-08-19459	20
clueweb09-enwp01-66-22941	20
clueweb09-en0005-14-43082	20
clueweb09-en0005-46-08952	20
clueweb09-en0005-39-11690	20
clueweb09-en0002-90-03126	20
clueweb09-en0003-35-07425	20
clueweb09-en0005-77-12626	20
clueweb09-enwp01-41-00429	20
clueweb09-en0003-11-25770	20
clueweb09-enwp00-96-17836	20
clueweb09-en0003-38-30531	20
clueweb09-enwp00-42-22300	20
clueweb09-en0003-38-30522	20
clueweb09-enwp01-20-23021	20
clueweb09-enwp00-44-23021	20
clueweb09-enwp00-91-17504	20
clueweb09-enwp00-95-18658	20
clueweb09-en0005-69-13585	20
clueweb09-en0006-66-07475	20
clueweb09-en0011-76-19546	20
clueweb09-en0005-69-13616	20
clueweb09-enwp00-77-14340	20
clueweb09-enwp01-51-08770	20
clueweb09-enwp00-49-23113	20
clueweb09-en0009-51-40631	20
clueweb09-enwp00-83-17270	20
clueweb09-en0001-58-06909	20
clueweb09-enwp01-73-09241	20
clueweb09-en0008-02-08695	20
clueweb09-en0003-38-05990	20
clueweb09-en0011-81-21901	20
clueweb09-en0002-90-03127	20
clueweb09-en0010-55-35613	20
clueweb09-en0008-97-15769	20
clueweb09-en0006-27-24216	20
clueweb09-en0005-46-08957	20
clueweb09-en0005-46-09044	20
clueweb09-en0008-45-17405	20
clueweb09-en0001-78-11704	21
clueweb09-enwp03-39-15333	21
clueweb09-enwp03-37-15995	21
clueweb09-enwp03-25-15683	21
clueweb09-enwp03-39-15334	21
clueweb09-enwp03-29-15804	21
clueweb09-en0001-98-07217	21
clueweb09-enwp00-50-03933	21
clueweb09-enwp03-28-16286	21
clueweb09-enwp01-79-16252	21
clueweb09-enwp00-50-04783	21
clueweb09-enwp03-22-15950	21
clueweb09-enwp00-11-07830	21
clueweb09-en0010-24-20791	21
clueweb09-en0007-73-01283	21
clueweb09-en0007-73-01284	21
clueweb09-en0007-73-01289	21
clueweb09-enwp03-32-16026	21
clueweb09-enwp03-36-15650	21
clueweb09-enwp03-29-15807	21
clueweb09-en0000-72-24551	21
clueweb09-enwp03-36-15649	21
clueweb09-enwp01-89-16936	21
clueweb09-en0001-78-11706	21
clueweb09-en0008-82-20788	21
clueweb09-en0009-46-33453	21
clueweb09-enwp03-38-03139	21
clueweb09-en0000-61-14256	21
clueweb09-en0000-61-14255	21
clueweb09-en0004-97-25621	21
clueweb09-en0004-36-20728	21
clueweb09-en0006-26-16689	21
clueweb09-en0009-09-00160	21
clueweb09-enwp03-22-15958	21
clueweb09-en0004-36-20727	21
clueweb09-enwp02-04-16080	21
clueweb09-enwp03-26-15534	21
clueweb09-enwp03-33-03017	21
clueweb09-en0004-40-06223	21
clueweb09-en0008-26-17284	21
clueweb09-en0001-87-32299	21
clueweb09-en0007-10-00209	21
clueweb09-en0008-82-20806	21
clueweb09-en0006-51-25439	21
clueweb09-en0008-26-16412	21
clueweb09-enwp03-34-16513	21
clueweb09-enwp03-26-15533	21
clueweb09-en0008-82-20772	21
clueweb09-en0008-82-20789	21
clueweb09-en0009-56-26342	21
clueweb09-en0004-35-00802	22
clueweb09-en0008-25-06975	22
clueweb09-en0004-00-25809	22
clueweb09-en0008-25-00203	22
clueweb09-en0008-25-07061	22
clueweb09-en0000-81-14472	22
clueweb09-en0008-25-00191	22
clueweb09-en0008-25-06693	22
clueweb09-en0001-82-18715	22
clueweb09-en0000-69-17051	22
clueweb09-en0008-25-05237	22
clueweb09-en0008-25-07203	22
clueweb09-en0000-82-30504	22
clueweb09-en0008-25-05648	22
clueweb09-en0008-25-07207	22
clueweb09-en0008-25-07205	22
clueweb09-en0008-25-07206	22
clueweb09-en0008-25-05649	22
clueweb09-en0008-25-04162	22
clueweb09-en0008-25-07208	22
clueweb09-en0008-25-06651	22
clueweb09-en0001-82-18762	22
clueweb09-en0000-45-23196	22
clueweb09-en0008-25-00220	22
clueweb09-en0005-19-27735	22
clueweb09-en0007-42-37266	22
clueweb09-en0009-88-08631	22
clueweb09-enwp02-29-17347	22
clueweb09-en0005-76-31982	22
clueweb09-en0006-12-11159	22
clueweb09-en0005-19-27181	22
clueweb09-en0003-29-07609	22
clueweb09-en0008-25-05238	22
clueweb09-en0008-25-02217	22
clueweb09-en0001-42-04220	22
clueweb09-en0010-13-15599	22
clueweb09-en0011-24-02506	22
clueweb09-en0000-92-27930	22
clueweb09-en0008-25-00253	22
clueweb09-en0008-25-05233	22
clueweb09-en0005-19-27180	22
clueweb09-en0009-82-15276	22
clueweb09-en0007-60-23664	22
clueweb09-en0005-19-27178	22
clueweb09-en0001-60-08028	22
clueweb09-en0009-82-15277	22
clueweb09-en0007-23-02681	22
clueweb09-en0005-99-23789	22
clueweb09-en0009-41-12857	22
clueweb09-en0008-25-06650	22
clueweb09-en0001-13-07324	23
clueweb09-en0009-27-35546	23
clueweb09-en0010-34-24404	23
clueweb09-en0007-36-36946	23
clueweb09-enwp01-27-02660	23
clueweb09-enwp01-42-02640	23
clueweb09-enwp01-28-02189	23
clueweb09-en0002-16-33592	23
clueweb09-en0003-79-26665	23
clueweb09-en0001-90-26303	23
clueweb09-en0000-52-26008	23
clueweb09-enwp00-55-03803	23
clueweb09-en0003-62-04842	23
clueweb09-en0001-90-08005	23
clueweb09-en0007-36-36931	23
clueweb09-en0007-36-36954	23
clueweb09-en0003-07-12798	23
clueweb09-enwp01-37-02510	23
clueweb09-enwp01-23-01885	23
clueweb09-en0004-42-05791	23
clueweb09-en0006-39-16959	23
clueweb09-en0006-78-09683	23
clueweb09-en0001-90-26300	23
clueweb09-enwp03-55-00507	23
clueweb09-en0001-13-07313	23
clueweb09-en0001-90-07802	23
clueweb09-en0003-79-26713	23
clueweb09-en0000-52-26021	23
clueweb09-enwp03-55-00510	23
clueweb09-enwp03-55-00511	23
clueweb09-enwp03-38-23103	23
clueweb09-enwp03-30-23156	23
clueweb09-enwp03-30-23161	23
clueweb09-enwp03-30-23165	23
clueweb09-enwp03-32-23259	23
clueweb09-enwp03-37-23272	23
clueweb09-en0004-42-05790	23
clueweb09-enwp03-33-23028	23
clueweb09-enwp03-37-23276	23
clueweb09-enwp03-22-23260	23
clueweb09-en0001-90-26160	23
clueweb09-en0006-48-08410	23
clueweb09-en0006-48-08416	23
clueweb09-en0001-90-26211	23
clueweb09-en0000-52-26014	23
clueweb09-en0007-55-35785	23
clueweb09-en0008-43-33669	23
clueweb09-en0000-52-26009	23
clueweb09-enwp03-26-22741	23
clueweb09-en0002-96-31719	23
clueweb09-en0005-17-21709	24
clueweb09-en0010-29-09538	24
clueweb09-en0007-60-07142	24
clueweb09-en0001-96-05737	24
clueweb09-en0002-79-04465	24
clueweb09-en0009-06-06322	24
clueweb09-en0011-81-11128	24
clueweb09-en0009-24-33473	24
clueweb09-en0000-98-16093	24
clueweb09-en0009-32-16568	24
clueweb09-en0006-14-01943	24
clueweb09-en0010-90-04388	24
clueweb09-en0005-02-34287	24
clueweb09-en0008-73-34345	24
clueweb09-en0007-29-34201	24
clueweb09-en0001-78-11793	24
clueweb09-en0006-53-12297	24
clueweb09-en0010-10-31525	24
clueweb09-en0000-98-16092	24
clueweb09-en0009-32-16585	24
clueweb09-en0010-29-09532	24
clueweb09-en0007-04-29817	24
clueweb09-en0009-81-16874	24
clueweb09-en0007-46-23954	24
clueweb09-en0002-93-01750	24
clueweb09-en0006-26-12552	24
clueweb09-en0009-41-28888	24
clueweb09-en0004-20-24577	24
clueweb09-en0006-26-12355	24
clueweb09-en0005-02-33567	24
clueweb09-en0006-99-20976	24
clueweb09-en0006-35-24908	24
clueweb09-en0010-86-08010	24
clueweb09-en0001-96-05387	24
clueweb09-en0006-99-21027	24
clueweb09-en0008-08-11305	24
clueweb09-en0001-77-03887	24
clueweb09-en0004-68-07855	24
clueweb09-en0001-70-15352	24
clueweb09-en0002-90-03718	24
clueweb09-en0009-32-16640	24
clueweb09-en0009-76-05275	24
clueweb09-en0002-90-02626	24
clueweb09-en0001-52-30918	24
clueweb09-en0002-28-14217	24
clueweb09-en0009-32-16560	24
clueweb09-en0002-78-33445	24
clueweb09-en0009-32-16565	24
clueweb09-en0004-78-09727	24
clueweb09-en0005-02-34289	24
clueweb09-en0010-54-19949	25
clueweb09-enwp03-35-11171	25
clueweb09-enwp00-67-11917	25
clueweb09-enwp00-63-10520	25
clueweb09-enwp00-70-10887	25
clueweb09-en0011-08-21236	25
clueweb09-enwp00-62-11129	25
clueweb09-en0009-89-28450	25
clueweb09-en0009-70-17815	25
clueweb09-enwp00-73-11250	25
clueweb09-en0010-82-05486	25
clueweb09-en0000-44-04679	25
clueweb09-en0003-81-24250	25
clueweb09-en0004-87-28884	25
clueweb09-en0000-58-12387	25
clueweb09-en0010-43-08272	25
clueweb09-en0004-77-18967	25
clueweb09-en0003-72-20054	25
clueweb09-enwp00-68-11900	25
clueweb09-en0001-03-11400	25
clueweb09-en0007-79-14075	25
clueweb09-enwp03-36-00634	25
clueweb09-en0001-07-17340	25
clueweb09-en0003-72-22234	25
clueweb09-enwp00-74-10413	25
clueweb09-enwp00-66-11109	25
clueweb09-en0008-69-23326	25
clueweb09-en0003-34-00309	25
clueweb09-en0006-78-20618	25
clueweb09-en0003-72-22450	25
clueweb09-en0003-72-22669	25
clueweb09-en0003-81-26164	25
clueweb09-en0004-86-03165	25
clueweb09-en0010-39-01902	25
clueweb09-enwp00-67-11276	25
clueweb09-en0004-63-32851	25
clueweb09-enwp00-67-11277	25
clueweb09-enwp00-77-10841	25
clueweb09-enwp00-65-11476	25
clueweb09-enwp02-14-11109	25
clueweb09-en0007-94-36172	25
clueweb09-enwp00-62-11126	25
clueweb09-enwp00-74-10410	25
clueweb09-en0001-06-30923	25
clueweb09-en0007-94-36173	25
clueweb09-enwp03-31-09530	25
clueweb09-en0004-87-28885	25
clueweb09-en0001-11-13661	25
clueweb09-en0009-70-17816	25
clueweb09-enwp00-65-11477	25
clueweb09-en0000-67-16225	26
clueweb09-en0004-88-19247	26
clueweb09-en0007-53-00551	26
clueweb09-en0006-17-38300	26
clueweb09-enwp00-89-13332	26
clueweb09-en0007-51-19957	26
clueweb09-en0010-75-02171	26
clueweb09-en0005-56-00699	26
clueweb09-en0006-02-26282	26
clueweb09-en0009-25-08700	26
clueweb09-en0010-55-23927	26
clueweb09-enwp00-96-12292	26
clueweb09-enwp02-08-00431	26
clueweb09-enwp02-23-15904	26
clueweb09-enwp00-87-12716	26
clueweb09-enwp01-77-14696	26
clueweb09-en0008-86-18099	26
clueweb09-en0007-11-18662	26
clueweb09-enwp01-32-16104	26
clueweb09-en0011-09-07090	26
clueweb09-en0002-43-06943	26
clueweb09-enwp00-83-11659	26
clueweb09-en0010-57-09562	26
clueweb09-en0008-09-11853	26
clueweb09-enwp00-98-12447	26
clueweb09-enwp01-24-16423	26
clueweb09-enwp01-12-13498	26
clueweb09-en0000-32-03992	26
clueweb09-en0004-80-09396	26
clueweb09-en0003-10-18518	26
clueweb09-en0001-44-46602	26
clueweb09-en0003-77-07128	26
clueweb09-en0007-83-14055	26
clueweb09-en0007-15-40215	26
clueweb09-en0009-57-43610	26
clueweb09-en0009-52-15743	26
clueweb09-en0006-41-10203	26
clueweb09-en0011-09-07089	26
clueweb09-en0000-33-31071	26
clueweb09-en0006-94-24713	26
clueweb09-en0003-11-24616	26
clueweb09-en0005-04-07823	26
clueweb09-en0004-67-00438	26
clueweb09-en0005-65-31815	26
clueweb09-enwp03-14-22415	26
clueweb09-en0005-22-07875	26
clueweb09-en0009-52-28013	26
clueweb09-en0009-74-11417	26
clueweb09-en0002-02-02873	26
clueweb09-enwp03-08-22573	26
clueweb09-en0008-25-07580	27
clueweb09-en0001-73-30141	27
clueweb09-en0009-88-27852	27
clueweb09-en0008-25-07584	27
clueweb09-enwp02-22-06891	27
clueweb09-en0001-39-02394	27
clueweb09-en0001-56-03256	27
clueweb09-en0003-17-07729	27
clueweb09-en0004-43-23844	27
clueweb09-en0004-43-23843	27
clueweb09-en0008-87-12469	27
clueweb09-en0009-88-27865	27
clueweb09-en0008-35-30592	27
clueweb09-en0011-05-02619	27
clueweb09-en0011-15-00653	27
clueweb09-en0010-89-36428	27
clueweb09-en0008-57-32525	27
clueweb09-en0001-03-02242	27
clueweb09-en0003-57-00299	27
clueweb09-en0001-91-23748	27
clueweb09-en0005-74-06440	27
clueweb09-en0008-35-30587	27
clueweb09-en0011-15-00638	27
clueweb09-en0008-00-33056	27
clueweb09-en0010-69-21000	27
clueweb09-en0002-97-28594	27
clueweb09-en0008-25-07582	27
clueweb09-en0010-67-29193	27
clueweb09-enwp02-30-05356	27
clueweb09-enwp02-08-01600	27
clueweb09-enwp03-18-17197	27
clueweb09-enwp03-09-17120	27
clueweb09-enwp03-18-17199	27
clueweb09-enwp03-14-16899	27
clueweb09-enwp03-10-17031	27
clueweb09-enwp03-11-16857	27
clueweb09-enwp03-08-16989	27
clueweb09-en0010-13-05321	27
clueweb09-enwp03-09-17118	27
clueweb09-enwp03-09-17119	27
clueweb09-enwp03-00-17014	27
clueweb09-enwp03-18-17198	27
clueweb09-enwp03-07-03510	27
clueweb09-enwp01-93-04678	27
clueweb09-enwp02-23-02939	27
clueweb09-en0003-23-21343	27
clueweb09-en0004-99-22343	27
clueweb09-en0003-23-21347	27
clueweb09-en0001-27-07631	27
clueweb09-enwp03-06-16964	27
clueweb09-en0002-49-04483	28
clueweb09-en0011-86-00406	28
clueweb09-en0009-80-19725	28
clueweb09-en0002-49-04447	28
clueweb09-en0002-49-04458	28
clueweb09-en0011-14-26475	28
clueweb09-en0002-49-04491	28
clueweb09-en0002-49-04478	28
clueweb09-en0002-49-04492	28
clueweb09-en0002-49-04448	28
clueweb09-enwp01-42-01501	28
clueweb09-en0009-80-19585	28
clueweb09-enwp01-33-00931	28
clueweb09-enwp01-31-01457	28
clueweb09-enwp01-92-01723	28
clueweb09-en0010-30-08784	28
clueweb09-en0002-49-04484	28
clueweb09-en0010-30-09265	28
clueweb09-en0009-80-19885	28
clueweb09-en0002-49-04430	28
clueweb09-en0006-64-10249	28
clueweb09-en0006-53-24503	28
clueweb09-enwp01-65-03150	28
clueweb09-en0002-49-04477	28
clueweb09-en0002-49-04454	28
clueweb09-en0002-49-04474	28
clueweb09-en0002-49-04475	28
clueweb09-enwp00-26-13868	28
clueweb09-enwp00-97-23346	28
clueweb09-en0002-49-04471	28
clueweb09-en0002-49-04470	28
clueweb09-en0002-49-04465	28
clueweb09-en0002-49-04466	28
clueweb09-en0002-49-04464	28
clueweb09-en0002-49-04485	28
clueweb09-en0002-49-04451	28
clueweb09-en0002-49-04452	28
clueweb09-enwp01-04-00332	28
clueweb09-enwp00-98-23785	28
clueweb09-en0002-49-04487	28
clueweb09-en0001-45-26691	28
clueweb09-en0002-49-04450	28
clueweb09-enwp00-71-06259	28
clueweb09-en0002-49-04473	28
clueweb09-en0002-49-04486	28
clueweb09-en0002-49-04482	28
clueweb09-en0002-49-04476	28
clueweb09-en0002-49-04493	28
clueweb09-en0002-49-04481	28
clueweb09-enwp01-02-00144	28
clueweb09-en0004-77-00191	29
clueweb09-en0006-95-28339	29
clueweb09-enwp03-32-05527	29
clueweb09-en0008-93-11525	29
clueweb09-en0001-68-20589	29
clueweb09-en0008-93-09047	29
clueweb09-en0005-22-36375	29
clueweb09-en0006-55-21379	29
clueweb09-en0001-23-15337	29
clueweb09-en0009-71-18816	29
clueweb09-en0010-95-12485	29
clueweb09-en0006-44-34719	29
clueweb09-en0010-46-23805	29
clueweb09-en0006-64-06526	29
clueweb09-en0010-46-23804	29
clueweb09-en0008-93-11617	29
clueweb09-en0005-70-00941	29
clueweb09-en0007-63-21942	29
clueweb09-en0007-06-34633	29
clueweb09-en0008-93-11521	29
clueweb09-enwp01-68-14526	29
clueweb09-en0010-46-23809	29
clueweb09-enwp01-77-14617	29
clueweb09-en0008-62-31007	29
clueweb09-enwp01-75-15557	29
clueweb09-en0003-50-16719	29
clueweb09-en0006-81-09246	29
clueweb09-en0006-44-34638	29
clueweb09-en0008-93-11540	29
clueweb09-en0008-93-11520	29
clueweb09-en0005-66-26525	29
clueweb09-en0008-69-33522	29
clueweb09-en0008-93-11531	29
clueweb09-en0008-93-09032	29
clueweb09-en0008-93-11524	29
clueweb09-en0009-40-38926	29
clueweb09-en0004-25-26315	29
clueweb09-en0008-93-11626	29
clueweb09-en0008-93-11630	29
clueweb09-en0001-93-14919	29
clueweb09-en0000-41-24559	29
clueweb09-en0006-44-34720	29
clueweb09-enwp00-31-11254	29
clueweb09-en0008-93-11620	29
clueweb09-enwp01-71-14498	29
clueweb09-enwp01-80-12702	29
clueweb09-enwp01-61-14318	29
clueweb09-en0003-62-18707	29
clueweb09-en0010-38-36347	29
clueweb09-en0004-50-21139	29
clueweb09-en0006-78-10236	30
clueweb09-en0007-18-00605	30
clueweb09-en0010-77-16710	30
clueweb09-en0010-54-34542	30
clueweb09-en0006-78-10240	30
clueweb09-en0000-38-24945	30
clueweb09-en0006-24-16642	30
clueweb09-en0009-69-12685	30
clueweb09-en0007-00-04911	30
clueweb09-en0007-00-04912	30
clueweb09-en0007-89-11737	30
clueweb09-en0004-40-15793	30
clueweb09-en0001-09-27439	30
clueweb09-en0004-91-41350	30
clueweb09-en0008-31-31191	30
clueweb09-en0008-31-31198	30
clueweb09-en0008-02-24847	30
clueweb09-en0008-78-33846	30
clueweb09-en0007-85-21853	30
clueweb09-en0010-77-13937	30
clueweb09-en0006-98-37096	30
clueweb09-en0010-77-13934	30
clueweb09-en0009-69-12679	30
clueweb09-en0006-35-07221	30
clueweb09-en0010-77-13932	30
clueweb09-en0001-86-30897	30
clueweb09-en0008-38-09544	30
clueweb09-en0001-09-27436	30
clueweb09-en0001-09-27438	30
clueweb09-en0009-39-29047	30
clueweb09-en0001-22-10311	30
clueweb09-en0001-09-27467	30
clueweb09-en0009-39-29075	30
clueweb09-en0006-78-10229	30
clueweb09-en0006-78-10228	30
clueweb09-en0007-89-11782	30
clueweb09-en0007-89-11757	30
clueweb09-en0007-89-11756	30
clueweb09-en0007-89-11755	30
clueweb09-en0009-69-12678	30
clueweb09-en0000-38-24851	30
clueweb09-en0006-24-17101	30
clueweb09-en0002-02-09367	30
clueweb09-en0006-57-17759	30
clueweb09-en0009-69-12683	30
clueweb09-en0006-78-10232	30
clueweb09-en0007-00-04914	30
clueweb09-en0000-29-27092	30
clueweb09-en0006-24-16678	30
clueweb09-en0006-78-10238	30
clueweb09-en0004-76-29955	31
clueweb09-en0002-70-19065	31
clueweb09-en0004-25-26161	31
clueweb09-en0004-97-32836	31
clueweb09-en0007-29-02190	31
clueweb09-en0004-97-32877	31
clueweb09-en0004-97-32881	31
clueweb09-enwp01-96-18393	31
clueweb09-en0002-08-28361	31
clueweb09-en0011-94-17715	31
clueweb09-en0004-25-26338	31
clueweb09-en0010-55-29446	31
clueweb09-en0007-55-19204	31
clueweb09-en0006-41-26548	31
clueweb09-en0001-62-11411	31
clueweb09-en0005-68-13789	31
clueweb09-en0007-63-21894	31
clueweb09-en0004-97-32853	31
clueweb09-en0004-47-12102	31
clueweb09-enwp00-22-01444	31
clueweb09-en0001-50-20471	31
clueweb09-en0002-08-28395	31
clueweb09-en0006-41-26540	31
clueweb09-en0007-63-21902	31
clueweb09-en0004-97-32854	31
clueweb09-en0001-81-30192	31
clueweb09-en0011-05-27271	31
clueweb09-enwp00-52-20887	31
clueweb09-en0006-41-26550	31
clueweb09-enwp01-28-00585	31
clueweb09-enwp01-29-02118	31
clueweb09-en0007-11-18665	31
clueweb09-enwp00-24-01436	31
clueweb09-enwp00-32-01195	31
clueweb09-enwp00-82-15440	31
clueweb09-enwp00-25-01877	31
clueweb09-enwp01-33-00353	31
clueweb09-enwp00-24-01437	31
clueweb09-enwp00-36-01635	31
clueweb09-enwp00-32-01196	31
clueweb09-enwp01-01-01879	31
clueweb09-enwp00-24-01442	31
clueweb09-enwp00-26-00931	31
clueweb09-enwp01-78-00931	31
clueweb09-enwp00-31-01556	31
clueweb09-enwp01-89-02439	31
clueweb09-enwp01-97-08538	31
clueweb09-enwp02-30-09053	31
clueweb09-enwp00-25-01879	31
clueweb09-enwp01-01-01877	31
clueweb09-en0006-12-34718	32
clueweb09-en0007-64-30991	32
clueweb09-en0008-44-20441	32
clueweb09-en0001-03-30333	32
clueweb09-en0006-16-14449	32
clueweb09-en0009-76-17550	32
clueweb09-en0008-62-26717	32
clueweb09-en0007-47-17446	32
clueweb09-en0011-03-34855	32
clueweb09-en0008-82-30904	32
clueweb09-en0008-82-30901	32
clueweb09-en0007-55-23885	32
clueweb09-en0009-08-28031	32
clueweb09-en0005-26-04635	32
clueweb09-en0005-61-21024	32
clueweb09-en0009-08-28030	32
clueweb09-en0010-50-32900	32
